site,tag,question_id,accepted_answer_id,answer_count,creation_date,is_answered,last_activity_date,last_edit_date,owner_id,owner_reputation,score,view_count,title,body
security,rsa,150422,nan,1,"2017/02/05, 02:31:00",True,"2017/02/05, 04:15:29",nan,52476,135,0,1748,what format is bouncycastle opengpg public key?,"<p>I'm using bouncycastle to access my public keys in gpg. Currently the public key, when read to base64 gives me this:</p>

<pre><code>    mQENBFh1kBcBCADMUkNW2qFgeRnornjhT3lt73wTGcO9rt+Ktr1tcopmOPTfNq3
    feZNFHRUsBt0Nnuj9+vSD2cwFRoZDNulhnBD8lAJYOD427uvV+KBDF/5pCQKh2S
    mDK8tJI/ncLIlX4SFa8F9f36FySglpkzA59IFtHdUBz9w+PJRqUQ5MVRzNHYBbv
    6aeIWwl46KrL3eibRgBDVuEOKAoesdb+xErs9cqg3KSVi01XBgr+XMSgOBz4J3f
    J4HdibsJdz1+113aKT++4LUSuuyeVbw3K/ZgMkrsyeJw84sHhF2kDu61atSUsQE
    nJwBF2sPA9V/i28fftxodgg5qbEs8egdsw/wxGzsfABEBAAG0K0NocmlzIFpoZW
    5nIChjemhlbmcpIDxjemhlbmdAYXRsYXNzaWFuLmNvbT6JATkEEwEIACMFAlh1k
    BcCGwMHCwkIBwMCAQYVCAIJCgsEFgIDAQIeAQIXgAAKCRARY82BslwTrMvtB/4t
    LoRH91p09vM1sSQ77RC+XwQqhhvN1BAeqGxqZpgCO6Ld5KRh8f4mFY8nXjDCSyy
    ydTBzIUp6aG0f+2EBhArtk/oU/pi8D4zHoeBkrl23/234s1kBI5F2g2kd6itwP8
    ekimaUyNFdPIN1dPwdxhuspOUtFNR+HsT3BT32v4Afd7sWVNTFrkapxTdxxZkVb
    +FS0wbuzFzB2gb8AvEGevzF/hQXOf3r8QzUQoEZ14pigNu/arlXzEuzXJXXT/AQ
    nAzbVENoFrhojxqEU7RxH8J4nao8OfpYfL7w3T7PC3nFFSTYSwvYItGkl9DPPiZ
    GWZTrb6VfpFGNLHwCoLOaf8ShsAIAAA==
</code></pre>

<p>I thought that this should be a length 4096 RSA key but it's the wrong length. What I really want to do is to use this public key to verify a signature. Would anyone be able be help shed some light on what format this is?</p>
"
security,rsa,123534,276023,2,"2016/05/17, 11:47:12",True,"2024/03/13, 13:44:17",nan,20361,1430,0,299,Does password protected git public key protect my repository?,"<p>When generating my public key for GIT access, I decided to set up a password for it. My push procedure looks like this now:</p>

<pre><code>Enter passphrase for key '/c/Users/USERNAME/.ssh/id_rsa':
Counting objects: X, done.
Delta compression using up to 8 threads.
Compressing objects: 100% (X/X), done.
Writing objects: 100% (X/X), XXXX bytes | 0 bytes/s, done.
Total X (delta 3), reused 0 (delta 0)
To git@github.com:Username/reponame.git
   XXXXX..XXXXXX  branch-name -&gt; branch-name
</code></pre>

<p>Does this passphrase really protect anyone for pushing to github, or can this be bypassed?</p>
"
security,rsa,63303,63965,2,"2014/07/17, 05:17:08",True,"2024/05/17, 11:37:35","2024/05/17, 11:37:35",52066,115,0,609,Using given RSA private key without the associated public key,"<p>I'm currently following a small game to get more familiar with Linux and security and got the following task:</p>
<blockquote>
<p>The password for the next level is stored in <em>/etc/bandit_pass/bandit14</em> and can only be read by user <strong>bandit14</strong>. For this level, you don’t get the next password, but you get a private SSH key that can be used to log into the next level.</p>
<p>Note: <strong>localhost</strong> is a hostname that refers to the machine you are working on</p>
</blockquote>
<p>For now I'm logged in with the user <strong>bandit13</strong> in the machine where user <strong>bandit14</strong> exists and got the private key. When executing the <code>ssh -i</code> command on the machine, logged in as <strong>bandit13</strong>, I get access to the <strong>bandit14</strong> profile:</p>
<pre><code>ssh bandit14@server.org -i privatekeyfile
</code></pre>
<p>Now what bothers me is this: Can one log into your user account by just using the given SSH private key from any remote client? I tried to log in using my system, but the server refused my key. I tried using PuTTY on Windows and the terminal on Mac OS X with the same command. From what I know, the associated public key needs to be put into the <em>authorized_keys</em> file at the server (i.e. the machine that gets accessed). But why does logging in from the remote machine not work but from the local one?</p>
<p><strong>Note:</strong> The public key is unknown. I have no access to the <em>authorized_keys</em> file on the server.</p>
"
security,rsa,277370,nan,1,"2024/06/14, 12:47:15",False,"2024/06/14, 13:03:20",nan,128382,189,-1,163,"Fido2/Webauthn Passkeys: rsa2048, rsa4096, or Ed25519?","<p>Does anyone know what kind of keys are being generated when you make a Fido2/Webauthn passkey? rsa2048, rsa4096, Ed25519, or something else? Just worried if its rsa2048 it might soon be crackable, at least by state actors.</p>
"
security,rsa,269271,269272,1,"2023/03/22, 10:07:11",True,"2023/03/22, 12:55:18","2023/03/22, 12:55:18",290887,1,-1,122,Digital Signatures,"<p>In RSA signatures, Alice signs the message using her private key, and Bob verifies the message using Alice's public key.</p>
<p>If an attacker has the signed encrypted message, then can they also verify the message using Alice's public key? If yes, is that of any use for the attacker?</p>
"
security,rsa,194437,nan,1,"2018/09/25, 11:20:37",False,"2018/09/25, 11:51:27","2018/09/25, 11:49:35",127830,185,-1,295,"Deducing private key in RSA encryption from public key, cyphertext and plain text","<p>Assuming someone is doing MITM attack. 
He knows the cyphertext, the public key and the plaintext message, can he deduce the private key from these 3 elements?</p>
"
security,rsa,180187,180188,2,"2018/02/20, 20:28:54",True,"2018/02/20, 21:41:19",nan,171214,11,-1,911,Why can&#39;t the RSA algorithm be used for symmetric key infrastructures?,"<p>If RSA is an encryption algorithm used to create an asymmetric key pair and digital signature, why can't it also be used to create a symmetric key?</p>

<p>Even if RSA is used to create public keys, why can't it be used to create symmetric keys?</p>
"
security,rsa,172416,172417,1,"2017/10/29, 11:05:37",True,"2017/10/29, 11:16:06","2017/10/29, 11:16:06",129440,129,-1,185,RSA public key infrastructure,"<p>Suppose there is a message that is signed using RSA and I want to verify the signature on a remote device.</p>

<p>The message is generated and then signed using the private key PRIV1. The following message is sent to the remote device : {message , PUB1 , Signature}
The remote device then verifies the RSA signature using PUB1 and accepts the message. in order to prevent an adversary to generate its own message and sign it using its private key (lets call this pair PRIV2,PUB2) and then sending the same bundle : {message , PUB2 , Signature} which will be accepted by the remote device, most of the implementations use PKI in a form of a CA that issues a certificate for the public key. </p>

<p>I was introduced to a different public key verification approach ,
assuming the remote device is a sources limited embedded device that has a secured way to get a public key digest value from the device vendor (which is the only party sending the messages) and store it in a secured location and that most of the messages are signed with the same key- once a message is received the device will compare the stored digest to the digest of the public key in the message , if they are equal then it will proceed with the authentication and if not , it will abort the operation. </p>

<p>Under the given assumptions , does this scheme is as secured as using PKI in the form of CA issuing certificates for the public key ?</p>
"
security,rsa,166330,166335,1,"2017/07/29, 11:47:18",True,"2017/07/29, 14:13:12",nan,155555,5,-1,1056,"Can I decrypt RSA, without private key and with phi(n)?","<p>I tried to solve it with before questions, but I could see garbled text.</p>

<blockquote>
  <p>N = 128460239683165454397359459447210283044155022502286524838891741988679938193570963279804482568371971887759551279983208141902250908464433446323394446692749134904325345980971971109380664499324457465544602291674241349010997748225039112587326923593916949633374423858327627496691319520844119255578585288814292147521</p>
  
  <p>E = 65537</p>
  
  <p>C = 12980952351506680501768608140422982425679045413809355260637023829663466481251357366568945448811230472008822859914518680654182673545034780034586273565467876672269015273032818970022854810626295056834531528305728579664376946838556395868262468392549876936613591881438492372150411237863927418884554317237849919293</p>
  
  <p>phi(N) = 128460239683165454397359459447210283044155022502286524838891741988679938193570963279804482568371971887759551279983208141902250908464433446323394446692749112111956538551945593442649939415468923449335794817997960771958187394162899871879485986038558028982196479712555097533192792450911799622278696104620413626544</p>
</blockquote>
"
security,rsa,145223,nan,1,"2016/12/13, 11:55:32",True,"2016/12/13, 12:11:29",nan,133309,1,-1,1065,Check to see if public key provided is PGP/openPGP compatible,"<p>I'm still new to encryption and differences between an RSA public keys and PGP/openPGP compatible public keys. First of all, is there a difference between an RSA public key and a PGP/openPGP compatible public key? If there is a difference, is there a way in which I can identify if the given public key is a PGP/openPGP compatible key?</p>
"
security,rsa,115643,115650,2,"2016/02/24, 16:22:36",True,"2016/02/24, 17:16:44","2016/02/24, 16:50:04",102435,433,-1,1023,Deduce RSA 1024 bit key from known input and output,"<p>I have 128 bytes of RSA encrypted data. I know the 16 bytes of decrypted data. Is it possible to compute the 1024 bit RSA key from this? </p>

<p>Or is there a tool that recovers the key?</p>

<p>Example:</p>

<pre><code>openssl rsautl -decrypt -inkey not_known_1024_key -in known_input.bin -out known_output.bin
</code></pre>
"
security,rsa,86498,86504,3,"2015/04/21, 10:42:04",True,"2015/04/21, 11:23:30",nan,72914,377,-1,2543,"If TLS 1.2 is considered unbreakable, why do the NSA and other agencies invest in supercomputers?","<p>If a 2048-bit RSA key and a 256-bit AES key are considered to be unbreakable within the foreseeable future by any kind of computer, why do the NSA and other intelligence agencies invest in supercomputers, supposedly to break encryption? Don't their endeavours essentially prove that they don't consider this hopeless? </p>

<p>Is it so that the supercomputers are only useful in the case that they can narrow down the brute force attack by exploiting human errors? That's the only purpose I can imagine, if we are to believe that RSA and AES with decent key length are truly unbreakable when properly implemented.</p>
"
